description
"Job Description: What We‘re Doing Lockheed Martin is shaping the future of defense through cutting edge radar and missile defense technologies, and we want you to help write the next chapter. As the premier developer of active electronically scanned array (AESA) radars and integrated air and missile defense solutions for the U.S. military, our allies, and more than 45 nations worldwide, we deliver world class situational awareness, early warning, and kill assessment capabilities in the most dem…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we're a leading aerospace and defense company t…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Overview: SimVentions is a 100% employee-owned business and has consistently been voted one of Virginia's Best Places to Work. We are seeking an experienced Software Developer to create solutions and tools for automated testing and data mining in support of the Softkill Coordination Subsystem (SKCS) program. As part of a Scrum team, you will be performing software design, implementation, and test, documentation, and defect analysis, as well as CI/CD pipeline development. This is a journeyman le…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
"Job Description: THE WORK This senior role fosters collaboration with other senior engineers for the development of advanced data analytics solutions and agile development projects in support of a high-visibility mission. This position involves providing technical leadership and guidance on data analytics and agile development projects, as well as collaborating with cross-functional teams to drive mission objectives. WHO WE ARE At Lockheed Martin, we‘re a leading aerospace and defense company t…"
